created_at,order_id,status_id,value
2019-01-03T18:12:23.000Z,c9083cf64b5353f9260856c113ca1446174e4aedab39c3911b5ae90470749691,97a058c2f1b606684da8155a4f87a8178e47c5d7ef2d82c80ac642c690597ca5,REGISTERED
2019-01-03T18:12:23.000Z,c9083cf64b5353f9260856c113ca1446174e4aedab39c3911b5ae90470749691,97a058c2f1b606684da8155a4f87a8178e47c5d7ef2d82c80ac642c690597ca5,REGISTERED
2019-01-03T18:12:24.000Z,c9083cf64b5353f9260856c113ca1446174e4aedab39c3911b5ae90470749691,c935541c060d8cfc5c2a34508c45bf367fe13bfc6790c122d71795b4af867130,PLACED
2019-01-03T18:12:24.000Z,c9083cf64b5353f9260856c113ca1446174e4aedab39c3911b5ae90470749691,c935541c060d8cfc5c2a34508c45bf367fe13bfc6790c122d71795b4af867130,PLACED
2019-01-03T20:15:06.000Z,c9083cf64b5353f9260856c113ca1446174e4aedab39c3911b5ae90470749691,9f2b188aba51afdd0fd3f1d90829a31286ede1be8bb993c36440a69abb9be226,CONCLUDED
2019-01-03T20:15:06.000Z,c9083cf64b5353f9260856c113ca1446174e4aedab39c3911b5ae90470749691,9f2b188aba51afdd0fd3f1d90829a31286ede1be8bb993c36440a69abb9be226,CONCLUDED
2019-01-06T14:16:18.000Z,e5915b11dfe7cab1037f1163e378b449b3243426e754a0cb882136cc4d105348,67d44b40e01053a5dd13d6fbfa397505b4fe17d533d4702cbee56d5188106def,PLACED
2019-01-06T14:16:17.000Z,e5915b11dfe7cab1037f1163e378b449b3243426e754a0cb882136cc4d105348,44ee4f1494aecd11209ea1ac1cce87f166d913081ac62bb5b661221310b4ccbe,REGISTERED
2019-01-06T16:20:27.000Z,e5915b11dfe7cab1037f1163e378b449b3243426e754a0cb882136cc4d105348,c53a45016ba024e20bc7dde824cdb9ea0bb18618b13e79c2cc18e1543f0b19ab,CONCLUDED
2019-01-05T21:40:22.000Z,3605a5c670b1c6e0da803a420f9e8000eb735b3e8bd80a7692c37a3458d5bbb0,139306b8f178dcfa704a97277103b399f1028eac2adec5f5c703fe84b8fa1685,CONCLUDED
2019-01-05T19:38:32.000Z,3605a5c670b1c6e0da803a420f9e8000eb735b3e8bd80a7692c37a3458d5bbb0,c5b2b5f73225a9d8993d90c16a447e43f347fc1d40b4c8c5b82fb9c28e0261af,PLACED
2019-01-05T19:38:31.000Z,3605a5c670b1c6e0da803a420f9e8000eb735b3e8bd80a7692c37a3458d5bbb0,eb79e7ea876988c79fad0f61909b1067ba448b0bdee29407d1db19123c4c5cc6,REGISTERED
2019-01-30T04:00:07.000Z,22977ecb8ac0df5982cadb2fbe84ae4dec08df5fc1b8a34bc170fb1c7ea3a138,560d6d4e6e9e788fdb6fb9f98d62427fc9d9432fc3209c3ad38865f590f0db9b,CONCLUDED
2019-01-30T01:59:31.000Z,22977ecb8ac0df5982cadb2fbe84ae4dec08df5fc1b8a34bc170fb1c7ea3a138,18f4176e8e04b979ed07bc338d3ce29f0fb31a21173743ae79a0fecbb28953ed,REGISTERED
2019-01-30T01:59:32.000Z,22977ecb8ac0df5982cadb2fbe84ae4dec08df5fc1b8a34bc170fb1c7ea3a138,5f94a12fd880889a590cfd72c54c343dd41d54fd95204f9d9cad1d5f275ac8af,PLACED
2019-01-16T00:07:50.000Z,cd57f578404f7badcb436e6ca0376deaa99d002ae7f75c2edbe0b1cdae04b7a9,69aca38e4edc7b28b4410c3c4778d9ca56055b11c29f534f8596dc58d775dde9,PLACED
2019-01-16T00:07:49.000Z,cd57f578404f7badcb436e6ca0376deaa99d002ae7f75c2edbe0b1cdae04b7a9,71e48436ff141f6a9934a40f54c36cd06bab78c4c12fea2c8617ad4a5ccbcb2a,REGISTERED
2019-01-16T02:10:10.000Z,cd57f578404f7badcb436e6ca0376deaa99d002ae7f75c2edbe0b1cdae04b7a9,fd7e75cc52952975f2d22b2dbf97ad67993791d5177098babb57542636b316e6,CONCLUDED
2019-01-03T15:55:12.000Z,6fd7237751cf11cd10da0fc465201335dd0a8d80e5519436511c0aba37bbe70a,6e595571b8e3549ec34247f9ab5d9aae9cc58dbb4bb8427184fefe8b232f4ad7,CONCLUDED
2019-01-03T15:55:12.000Z,6fd7237751cf11cd10da0fc465201335dd0a8d80e5519436511c0aba37bbe70a,6e595571b8e3549ec34247f9ab5d9aae9cc58dbb4bb8427184fefe8b232f4ad7,CONCLUDED
2019-01-03T13:50:54.000Z,6fd7237751cf11cd10da0fc465201335dd0a8d80e5519436511c0aba37bbe70a,d465afa2bc2efa55c1eaf84d4bc7b323c79dabd785cad40d003e2828714be1aa,REGISTERED
2019-01-03T13:50:54.000Z,6fd7237751cf11cd10da0fc465201335dd0a8d80e5519436511c0aba37bbe70a,d465afa2bc2efa55c1eaf84d4bc7b323c79dabd785cad40d003e2828714be1aa,REGISTERED
2019-01-03T13:50:55.000Z,6fd7237751cf11cd10da0fc465201335dd0a8d80e5519436511c0aba37bbe70a,c8e06e390cc450e6d1adfafa99b1e1cacb685747a062472cfe32a0ec6000a1fe,PLACED
2019-01-03T13:50:55.000Z,6fd7237751cf11cd10da0fc465201335dd0a8d80e5519436511c0aba37bbe70a,c8e06e390cc450e6d1adfafa99b1e1cacb685747a062472cfe32a0ec6000a1fe,PLACED
2019-01-21T22:20:02.000Z,9dd093d0c1fb2a0baac30de63f807ec58c77deac0d5767c63181f480a42f645a,d19e4e1b641d71661a0eb28310c21aeca8ead238338edf06a4cc846fb3ef447d,CONCLUDED
2019-01-21T22:20:02.000Z,9dd093d0c1fb2a0baac30de63f807ec58c77deac0d5767c63181f480a42f645a,d19e4e1b641d71661a0eb28310c21aeca8ead238338edf06a4cc846fb3ef447d,CONCLUDED
2019-01-21T20:17:54.000Z,9dd093d0c1fb2a0baac30de63f807ec58c77deac0d5767c63181f480a42f645a,fedad2b304ac521d2204c6431478658edd2f1e9584a3c7cf924d297ba9938f49,REGISTERED
2019-01-21T20:17:54.000Z,9dd093d0c1fb2a0baac30de63f807ec58c77deac0d5767c63181f480a42f645a,fedad2b304ac521d2204c6431478658edd2f1e9584a3c7cf924d297ba9938f49,REGISTERED
2019-01-21T20:17:55.000Z,9dd093d0c1fb2a0baac30de63f807ec58c77deac0d5767c63181f480a42f645a,9b67c6207d46b8bb6a91c5e3adf0c6d840032b66739e21d7ff1ad73452975d93,PLACED
2019-01-21T20:17:55.000Z,9dd093d0c1fb2a0baac30de63f807ec58c77deac0d5767c63181f480a42f645a,9b67c6207d46b8bb6a91c5e3adf0c6d840032b66739e21d7ff1ad73452975d93,PLACED
2019-01-15T21:40:10.000Z,c9187d7eb28d43c5822660d5c585f506bba5f4a5557ed97f70166528b8456c8c,e29b326238b47e487b3aa02d98ff2489aab0713e789073bb5d921d0d34b18463,REGISTERED
2019-01-15T21:40:10.000Z,c9187d7eb28d43c5822660d5c585f506bba5f4a5557ed97f70166528b8456c8c,e29b326238b47e487b3aa02d98ff2489aab0713e789073bb5d921d0d34b18463,REGISTERED
2019-01-15T23:45:02.000Z,c9187d7eb28d43c5822660d5c585f506bba5f4a5557ed97f70166528b8456c8c,e48dd040f2e311e20ee48bf4f4322988fba7df4f426638db0fde9eb54b2bd9ae,CONCLUDED
2019-01-15T23:45:02.000Z,c9187d7eb28d43c5822660d5c585f506bba5f4a5557ed97f70166528b8456c8c,e48dd040f2e311e20ee48bf4f4322988fba7df4f426638db0fde9eb54b2bd9ae,CONCLUDED
2019-01-15T21:40:11.000Z,c9187d7eb28d43c5822660d5c585f506bba5f4a5557ed97f70166528b8456c8c,2a41c5a2c9f23252c4e4b79e26a94254b357e0b119caa7e106f581f9924a6f68,PLACED
2019-01-15T21:40:11.000Z,c9187d7eb28d43c5822660d5c585f506bba5f4a5557ed97f70166528b8456c8c,2a41c5a2c9f23252c4e4b79e26a94254b357e0b119caa7e106f581f9924a6f68,PLACED
2019-01-15T00:44:05.000Z,d7e13989d0f1570e96fcc4bc1aef35a448ea61a1b1accfb0f61101f68511b3be,185aea3e86eafda04b3c1f90ea786c16207fbf047c80535b098e32902e61701c,PLACED
2019-01-15T00:44:05.000Z,d7e13989d0f1570e96fcc4bc1aef35a448ea61a1b1accfb0f61101f68511b3be,185aea3e86eafda04b3c1f90ea786c16207fbf047c80535b098e32902e61701c,PLACED
2019-01-15T02:45:03.000Z,d7e13989d0f1570e96fcc4bc1aef35a448ea61a1b1accfb0f61101f68511b3be,3b61d05273de31d32a36b5d219b5b9912173763c75a7b9f9678d6d6a955c5ec7,CONCLUDED
2019-01-15T02:45:03.000Z,d7e13989d0f1570e96fcc4bc1aef35a448ea61a1b1accfb0f61101f68511b3be,3b61d05273de31d32a36b5d219b5b9912173763c75a7b9f9678d6d6a955c5ec7,CONCLUDED
2019-01-15T00:44:04.000Z,d7e13989d0f1570e96fcc4bc1aef35a448ea61a1b1accfb0f61101f68511b3be,6376d2f95838bfda0e68c3fe15508e29a08736e5367526c00bb197ada623c5e3,REGISTERED
2019-01-15T00:44:04.000Z,d7e13989d0f1570e96fcc4bc1aef35a448ea61a1b1accfb0f61101f68511b3be,6376d2f95838bfda0e68c3fe15508e29a08736e5367526c00bb197ada623c5e3,REGISTERED
2019-01-06T22:35:08.000Z,6645c1623791d11bcc5293d561a4dbaf3895f47c3525b52c8ba14c99410d9a32,ee8f44d43088816c498e8a26dd8853ea576f868b7e1d878389e439f94c73cdbc,REGISTERED
2019-01-06T22:35:08.000Z,6645c1623791d11bcc5293d561a4dbaf3895f47c3525b52c8ba14c99410d9a32,ee8f44d43088816c498e8a26dd8853ea576f868b7e1d878389e439f94c73cdbc,REGISTERED
2019-01-07T00:40:02.000Z,6645c1623791d11bcc5293d561a4dbaf3895f47c3525b52c8ba14c99410d9a32,8fb83f848fa8c103eb59279dcfc2c2491fceade8f65ca2a00b745014cdb46a19,CONCLUDED
2019-01-07T00:40:02.000Z,6645c1623791d11bcc5293d561a4dbaf3895f47c3525b52c8ba14c99410d9a32,8fb83f848fa8c103eb59279dcfc2c2491fceade8f65ca2a00b745014cdb46a19,CONCLUDED
2019-01-06T22:35:09.000Z,6645c1623791d11bcc5293d561a4dbaf3895f47c3525b52c8ba14c99410d9a32,581778f477d763b64244759a1856e9162654dec3f424df0d747bca72d6214f41,PLACED
2019-01-06T22:35:09.000Z,6645c1623791d11bcc5293d561a4dbaf3895f47c3525b52c8ba14c99410d9a32,581778f477d763b64244759a1856e9162654dec3f424df0d747bca72d6214f41,PLACED
2019-01-28T00:15:06.000Z,32dcde1910085e6a969920a37b10a2402c197384dad8d7498a908192fccd55a2,490716fda8512a0aa5642881527576d7f3fa795ca3d73521a37987700159b635,CONCLUDED
2019-01-27T22:11:34.000Z,32dcde1910085e6a969920a37b10a2402c197384dad8d7498a908192fccd55a2,a0a27757365481269d8a15edc37b27d09db0635f9aded8b1cc5cdad8c9af2b8f,PLACED
2019-01-27T22:11:33.000Z,32dcde1910085e6a969920a37b10a2402c197384dad8d7498a908192fccd55a2,64bb96409dc5e3138d879b64f48bdfb29505897008e83aab316e5014ce6a6470,REGISTERED
2019-01-28T21:52:53.000Z,e8a281b48914d9a30061af68b523c23ef4c6fa26260b821061a3d3c4bdcf4f17,2dd99a0ae607466bae6d23471fd69ee14f0706624abcb4d6b5ee790d0018331a,REGISTERED
2019-01-28T21:52:53.000Z,e8a281b48914d9a30061af68b523c23ef4c6fa26260b821061a3d3c4bdcf4f17,2dd99a0ae607466bae6d23471fd69ee14f0706624abcb4d6b5ee790d0018331a,REGISTERED
2019-01-28T23:55:03.000Z,e8a281b48914d9a30061af68b523c23ef4c6fa26260b821061a3d3c4bdcf4f17,f80e756ede2faec94f9a0614a6173c2103ef1316d7ca0da2c28cc2e2f56a0c2b,CONCLUDED
2019-01-28T23:55:03.000Z,e8a281b48914d9a30061af68b523c23ef4c6fa26260b821061a3d3c4bdcf4f17,f80e756ede2faec94f9a0614a6173c2103ef1316d7ca0da2c28cc2e2f56a0c2b,CONCLUDED
2019-01-28T21:52:54.000Z,e8a281b48914d9a30061af68b523c23ef4c6fa26260b821061a3d3c4bdcf4f17,624dff9f3840bc98f9e3095a5324dcd94b81ccec8218490cb94ed77db4ac3db6,PLACED
2019-01-28T21:52:54.000Z,e8a281b48914d9a30061af68b523c23ef4c6fa26260b821061a3d3c4bdcf4f17,624dff9f3840bc98f9e3095a5324dcd94b81ccec8218490cb94ed77db4ac3db6,PLACED
2019-01-30T01:59:20.000Z,e335444b0e1693bbe27655869dcf90da5fb707b7f38697acf0f611169c279a9f,53dbb43d61dbc61b1d63394b17b0f7f231a295dfe7bbce1473742efa10186f06,REGISTERED
2019-01-30T04:00:07.000Z,e335444b0e1693bbe27655869dcf90da5fb707b7f38697acf0f611169c279a9f,ad470ea4325ac57234d10223aa1fffc87d4f602b86eae6a862bdf07b731899ea,CONCLUDED
2019-01-30T01:59:21.000Z,e335444b0e1693bbe27655869dcf90da5fb707b7f38697acf0f611169c279a9f,d734c27f34aca88fbb6064280ffc4dddbd781d32f2d2fb2646fab0ad7549dee9,PLACED
2019-01-31T16:05:19.000Z,70cee6d7e6c5c8e1c8f6e79ecaec81e4891599c0a7ac7d0f4b893c5b69f08a26,b90f28069ff8d18e5f7b09948c50646ccbe3c413f6007d3676b251ba1f7c2ac0,CONCLUDED
2019-01-31T14:04:27.000Z,70cee6d7e6c5c8e1c8f6e79ecaec81e4891599c0a7ac7d0f4b893c5b69f08a26,a65d258ddf7fd688eb9efa9d71baf94cba9877e0b35b26fcf8ac601f2a021700,PLACED
2019-01-31T14:04:26.000Z,70cee6d7e6c5c8e1c8f6e79ecaec81e4891599c0a7ac7d0f4b893c5b69f08a26,b31e98981c78d9476b5236e84264ec634fc075075fd25e457baeb35b4a26f213,REGISTERED
2019-01-01T21:15:23.000Z,aa36034cef3d741b48cedc4d933aa8fe7ac55c6789de7a64f16570d680d93c86,c8fa1bb2f5e77b8fcf1051d67d8c28420d8b918652a7188d8b8da0d6ab35f4ff,REGISTERED
2019-01-01T23:20:13.000Z,aa36034cef3d741b48cedc4d933aa8fe7ac55c6789de7a64f16570d680d93c86,8b4631ad354f5b22aac56c3baffea1c440f3d2fa0c5a234ea833f87d4e384659,CONCLUDED
2019-01-01T21:15:24.000Z,aa36034cef3d741b48cedc4d933aa8fe7ac55c6789de7a64f16570d680d93c86,0b555dd1a6ec3745fec4a1260abfe00e97f8bed4dc5734af0febbe4f75baef66,PLACED
2019-01-28T19:55:02.000Z,63358226a86f9bafb8950f534d11795f9fb486d0761fdc075549d06f65a24b81,609e1f0e6a3f67bccfd74ee251f6ce2c84823709a5fb6ca4670f6eb3ad7bd8de,CONCLUDED
2019-01-28T19:55:02.000Z,63358226a86f9bafb8950f534d11795f9fb486d0761fdc075549d06f65a24b81,609e1f0e6a3f67bccfd74ee251f6ce2c84823709a5fb6ca4670f6eb3ad7bd8de,CONCLUDED
2019-01-28T17:53:47.000Z,63358226a86f9bafb8950f534d11795f9fb486d0761fdc075549d06f65a24b81,bea9890011940bcf87c9cbf0c73cb459f97cb45e27bbe5e80a656fc0db9b7466,PLACED
2019-01-28T17:53:47.000Z,63358226a86f9bafb8950f534d11795f9fb486d0761fdc075549d06f65a24b81,bea9890011940bcf87c9cbf0c73cb459f97cb45e27bbe5e80a656fc0db9b7466,PLACED
2019-01-28T17:53:46.000Z,63358226a86f9bafb8950f534d11795f9fb486d0761fdc075549d06f65a24b81,0768dafaa438c428406133d037632af505e3dd536cbb64f78cba4c3a9b110f46,REGISTERED
2019-01-28T17:53:46.000Z,63358226a86f9bafb8950f534d11795f9fb486d0761fdc075549d06f65a24b81,0768dafaa438c428406133d037632af505e3dd536cbb64f78cba4c3a9b110f46,REGISTERED
2019-01-09T15:56:56.000Z,5244ccee2a507eb0b4007b5d33afa3f69b6265c45f250a2ffd3182d76018b4b5,47a92af13d4da280279132962ab48a9612a63c5d6f7d99849c4305bc0ec6a9b7,REGISTERED
2019-01-09T15:56:56.000Z,5244ccee2a507eb0b4007b5d33afa3f69b6265c45f250a2ffd3182d76018b4b5,47a92af13d4da280279132962ab48a9612a63c5d6f7d99849c4305bc0ec6a9b7,REGISTERED
2019-01-09T15:56:57.000Z,5244ccee2a507eb0b4007b5d33afa3f69b6265c45f250a2ffd3182d76018b4b5,da4e1b541aad01dcff04b53542995e7b0a4393831e286268c104775e83239615,PLACED
2019-01-09T15:56:57.000Z,5244ccee2a507eb0b4007b5d33afa3f69b6265c45f250a2ffd3182d76018b4b5,da4e1b541aad01dcff04b53542995e7b0a4393831e286268c104775e83239615,PLACED
2019-01-09T18:00:02.000Z,5244ccee2a507eb0b4007b5d33afa3f69b6265c45f250a2ffd3182d76018b4b5,f3e2c32a600442dd26e13a13b5120146ad4e97e107e86294ada8f3cfb56e0126,CONCLUDED
2019-01-09T18:00:02.000Z,5244ccee2a507eb0b4007b5d33afa3f69b6265c45f250a2ffd3182d76018b4b5,f3e2c32a600442dd26e13a13b5120146ad4e97e107e86294ada8f3cfb56e0126,CONCLUDED
2019-01-21T01:28:37.000Z,f01788bca72d53d9a889cac70984ad2ba1e88cfdd64945564494cda04ed43b6d,4f1af1db5feae008821108b643447a13cdc92286bc9f3636f42fe4b86da42806,REGISTERED
2019-01-21T01:28:37.000Z,f01788bca72d53d9a889cac70984ad2ba1e88cfdd64945564494cda04ed43b6d,4f1af1db5feae008821108b643447a13cdc92286bc9f3636f42fe4b86da42806,REGISTERED
2019-01-21T01:28:38.000Z,f01788bca72d53d9a889cac70984ad2ba1e88cfdd64945564494cda04ed43b6d,e43e20223f15b435e59b2135d746143b824262dd3397268f2ea1938e4237bc01,PLACED
2019-01-21T01:28:38.000Z,f01788bca72d53d9a889cac70984ad2ba1e88cfdd64945564494cda04ed43b6d,e43e20223f15b435e59b2135d746143b824262dd3397268f2ea1938e4237bc01,PLACED
2019-01-21T03:30:03.000Z,f01788bca72d53d9a889cac70984ad2ba1e88cfdd64945564494cda04ed43b6d,05145d0a87839c9d115615b1eb50fd7fc68925c341e1de3b9d5f5b96d1224c8e,CONCLUDED
2019-01-21T03:30:03.000Z,f01788bca72d53d9a889cac70984ad2ba1e88cfdd64945564494cda04ed43b6d,05145d0a87839c9d115615b1eb50fd7fc68925c341e1de3b9d5f5b96d1224c8e,CONCLUDED
2019-01-04T22:59:07.000Z,b73863713248e6279d0723a2624d03bc34e61cc058fdc50dd29db417e40f5ff1,43de48e5cf8cfcf32a1e308f2cd3427c8b0fb18849b8a806369a9e95b11d1568,REGISTERED
2019-01-04T22:59:08.000Z,b73863713248e6279d0723a2624d03bc34e61cc058fdc50dd29db417e40f5ff1,3ccd956b2f1a3b4fad9e56f501d6e84a78d3984b214aff36b7657fad13cc8ea6,PLACED
2019-01-05T01:00:11.000Z,b73863713248e6279d0723a2624d03bc34e61cc058fdc50dd29db417e40f5ff1,7a4e6fb9f8a1098d848921993eeb80d8ce7ac85ed7434a8ba7f4b0a25541896d,CONCLUDED
2019-01-21T22:55:01.000Z,b99c3be6a1754e19f598fdd54e226106271e877700223fcee4938094e8963d20,9f03d06e98f7108850dbc0dedf08446bbf9869f77952a90428f6f7e5ffcd9cef,CONCLUDED
2019-01-21T22:55:01.000Z,b99c3be6a1754e19f598fdd54e226106271e877700223fcee4938094e8963d20,9f03d06e98f7108850dbc0dedf08446bbf9869f77952a90428f6f7e5ffcd9cef,CONCLUDED
2019-01-21T20:50:28.000Z,b99c3be6a1754e19f598fdd54e226106271e877700223fcee4938094e8963d20,b14a9013ad379c19ed81ee58fc5da350c6ab7412dfaff0896831535b5726fb7a,PLACED
2019-01-21T20:50:28.000Z,b99c3be6a1754e19f598fdd54e226106271e877700223fcee4938094e8963d20,b14a9013ad379c19ed81ee58fc5da350c6ab7412dfaff0896831535b5726fb7a,PLACED
2019-01-21T20:50:27.000Z,b99c3be6a1754e19f598fdd54e226106271e877700223fcee4938094e8963d20,bcdd62d58f87628fa8c9ee2da094784905c11788b8cfa149e54149ff3f26deaa,REGISTERED
2019-01-21T20:50:27.000Z,b99c3be6a1754e19f598fdd54e226106271e877700223fcee4938094e8963d20,bcdd62d58f87628fa8c9ee2da094784905c11788b8cfa149e54149ff3f26deaa,REGISTERED
2019-01-20T06:05:03.000Z,7dd3832859c99d69d361dbb2916c918853bc4f405c6c651180e2c1db5f3e97b7,d2ad54fce12be4dc381dba1cc861374a8a6d22a4ca2a01b5d07251f575326221,CONCLUDED
2019-01-20T06:05:03.000Z,7dd3832859c99d69d361dbb2916c918853bc4f405c6c651180e2c1db5f3e97b7,d2ad54fce12be4dc381dba1cc861374a8a6d22a4ca2a01b5d07251f575326221,CONCLUDED
2019-01-20T04:04:51.000Z,7dd3832859c99d69d361dbb2916c918853bc4f405c6c651180e2c1db5f3e97b7,7006c9fd84943fde8131829f48774c4c78063f3f351cea3d4c27332eccc2caab,REGISTERED
2019-01-20T04:04:51.000Z,7dd3832859c99d69d361dbb2916c918853bc4f405c6c651180e2c1db5f3e97b7,7006c9fd84943fde8131829f48774c4c78063f3f351cea3d4c27332eccc2caab,REGISTERED
2019-01-20T04:04:52.000Z,7dd3832859c99d69d361dbb2916c918853bc4f405c6c651180e2c1db5f3e97b7,67a708d38bfa32e3439b68c903a529cd3a36a034fcc0074c744008106d7c43a0,PLACED
2019-01-20T04:04:52.000Z,7dd3832859c99d69d361dbb2916c918853bc4f405c6c651180e2c1db5f3e97b7,67a708d38bfa32e3439b68c903a529cd3a36a034fcc0074c744008106d7c43a0,PLACED
2019-01-30T16:45:20.000Z,183fb5d4362c97aebcd619524d9941f00dad9ffad21ee27e27944cac9fb64e24,35da6aa7ccdbc1ba7fd98ebfe4d918370baee2841b65c52feedff4d5c635be5f,CONCLUDED
2019-01-30T14:40:54.000Z,183fb5d4362c97aebcd619524d9941f00dad9ffad21ee27e27944cac9fb64e24,e9069a2deb2119cda4d574f45ae8d20e30961698dc8d96a91cd62f834017388c,PLACED
2019-01-30T14:40:53.000Z,183fb5d4362c97aebcd619524d9941f00dad9ffad21ee27e27944cac9fb64e24,5febdfe7240a12e23ed1a8361fa7e43a209c816e59ca4e90822d2f1ddc307fa5,REGISTERED
2019-01-15T22:17:26.000Z,2df5c18e162584994c3dc41ce495acb3ca17da5d1d84e1b9ac3b67f4482fde13,42b2954b27f46cb302dcf53528e61050815ec72aedd1a852197d97900764e63c,PLACED
2019-01-15T22:17:26.000Z,2df5c18e162584994c3dc41ce495acb3ca17da5d1d84e1b9ac3b67f4482fde13,42b2954b27f46cb302dcf53528e61050815ec72aedd1a852197d97900764e63c,PLACED
2019-01-15T22:32:03.000Z,2df5c18e162584994c3dc41ce495acb3ca17da5d1d84e1b9ac3b67f4482fde13,22a9f041f11333ca4a01b7f47a3b25c90e9b798dd0394c385e29a1bc40775d54,CANCELLED
2019-01-15T22:32:03.000Z,2df5c18e162584994c3dc41ce495acb3ca17da5d1d84e1b9ac3b67f4482fde13,22a9f041f11333ca4a01b7f47a3b25c90e9b798dd0394c385e29a1bc40775d54,CANCELLED
2019-01-15T22:17:25.000Z,2df5c18e162584994c3dc41ce495acb3ca17da5d1d84e1b9ac3b67f4482fde13,81aec62b61166a90d7ed2fe3b4b025a2ae08e4d2e313aa0f56fd62a5d50ffaa1,REGISTERED
2019-01-15T22:17:25.000Z,2df5c18e162584994c3dc41ce495acb3ca17da5d1d84e1b9ac3b67f4482fde13,81aec62b61166a90d7ed2fe3b4b025a2ae08e4d2e313aa0f56fd62a5d50ffaa1,REGISTERED
2019-01-15T20:51:23.000Z,d604d43a6c9a1d0a685bc82f8c3342b0d4bd4756ba1a68545b537bd37a23d9ca,6293f527d9ad629fcb653c1d60ce51178fe00b6def24541ab72cfb5f05c5677f,REGISTERED
2019-01-15T20:51:24.000Z,d604d43a6c9a1d0a685bc82f8c3342b0d4bd4756ba1a68545b537bd37a23d9ca,774482eaddebe226240695219d72830dca9e4fa20868fdb6d88daccb7c32b907,PLACED
2019-01-15T22:55:07.000Z,d604d43a6c9a1d0a685bc82f8c3342b0d4bd4756ba1a68545b537bd37a23d9ca,a450aa263a649ca0d9158c7536f168ff041817c3cb7c27604b25da37c71a75a5,CONCLUDED
2019-01-18T22:10:53.000Z,26bb770706538fad3ac933a73ca139f2d243215d8adacfe01ff4b8f9c30bcb2e,50de654f19ad0b5760181f0cb09065eee2896d9c088d3d3619f29beb633faf44,REGISTERED
2019-01-18T22:10:53.000Z,26bb770706538fad3ac933a73ca139f2d243215d8adacfe01ff4b8f9c30bcb2e,50de654f19ad0b5760181f0cb09065eee2896d9c088d3d3619f29beb633faf44,REGISTERED
2019-01-18T22:10:54.000Z,26bb770706538fad3ac933a73ca139f2d243215d8adacfe01ff4b8f9c30bcb2e,62662506ff364f307db2a11adc9034808b444e5bb027ae5f176a2ee81f9a2a7a,PLACED
2019-01-18T22:10:54.000Z,26bb770706538fad3ac933a73ca139f2d243215d8adacfe01ff4b8f9c30bcb2e,62662506ff364f307db2a11adc9034808b444e5bb027ae5f176a2ee81f9a2a7a,PLACED
2019-01-19T00:15:02.000Z,26bb770706538fad3ac933a73ca139f2d243215d8adacfe01ff4b8f9c30bcb2e,51109c517e2fe070cbcb41deb14173a1cf70c72b71da309ea626638153b2aa77,CONCLUDED
